,index,Unnamed: 0,Frame,Sub Frame,Diabolo-RX,Diabolo-RY,Diabolo-RZ,Diabolo-TX,Diabolo-TY,Diabolo-TZ,stick_left-RX,stick_left-RY,stick_left-RZ,stick_left-TX,stick_left-TY,stick_left-TZ,stick_right-RX,stick_right-RY,stick_right-RZ,stick_right-TX,stick_right-TY,stick_right-TZ
439,15439,15439,15440,0,,,,,,,1.7373689087052582,0.2075787660803411,-2.6521539085225303,-423.624359,698.479248,1025.317993,-0.9670279862539628,-0.1934256913478546,0.5189790486571146,-285.254486,789.892517,1470.661377
440,15440,15440,15441,0,,,,,,,1.738592606230263,0.2122976687754585,-2.649787106383122,-423.870697,698.603699,1026.358887,-0.9658569986456472,-0.1934679007184636,0.5173949763510065,-284.603027,790.125122,1471.505127
441,15441,15441,15442,0,-1.6400176548141536,-1.285507599536161,-2.2448319502311738,-365.856476,798.831726,524.200928,1.7337564891913164,0.2117365173415805,-2.6513426593323883,-423.587921,698.648865,1028.148438,-0.9649060318053556,-0.1932299138318342,0.5155331334585478,-283.955688,790.412781,1472.319946
442,15442,15442,15443,0,-1.5606445159026807,-0.9895084608731772,-2.3344806029254945,-365.259155,799.873962,523.697815,1.7301129831675626,0.2132706733328521,-2.652271623806159,-423.433441,698.783081,1029.866211,-0.9635381917989272,-0.193032834372864,0.5142881100001157,-283.338837,790.611084,1473.123901
443,15443,15443,15444,0,-1.4544116764978654,-0.687407003590373,-2.451942835258996,-362.038025,802.674133,517.83429,1.730259621263731,0.2144401638409157,-2.653174718758189,-423.114777,698.836304,1031.020996,-0.9621111457279948,-0.1931584021939839,0.512407332609191,-282.667603,790.867188,1473.890991
444,15444,15444,15445,0,-1.6210800769218203,-0.3987138828643619,-2.294271873780137,-366.41153,798.293457,532.105957,1.7238093645752737,0.2181239420879233,-2.6517733713097646,-423.564545,699.0979,1033.272217,-0.9482579960967727,-0.1940361704667538,0.5116206458847362,-281.919464,790.218384,1476.014526
445,15445,15445,15446,0,-1.6198482213953596,-0.0984455168831189,-2.3087585921525915,-366.850555,797.771179,534.027771,1.7189660454066924,0.2180187229061626,-2.653824051303733,-423.311798,699.284058,1035.124512,-0.9595996981328536,-0.1920757910059777,0.5087159703450472,-281.296265,791.459045,1475.354614
446,15446,15446,15447,0,-1.6280176006917488,0.1996125690715899,-2.3386861566557,-366.626587,797.935791,536.272827,1.7121801525255251,0.2187947851769637,-2.655144360208608,-423.145874,699.321838,1037.254395,-0.9480138865284852,-0.1929092636184064,0.5079386919577163,-280.632416,790.979614,1477.145386
447,15447,15447,15448,0,-1.642154733912163,0.4938320088551904,-2.3436993261393217,-368.491028,796.246277,538.279175,1.7132272167148634,0.2200945295516074,-2.6511489169596447,-423.459229,699.377319,1038.561523,-0.9574304904091294,-0.1912833566415051,0.505629601038771,-280.008759,792.062439,1476.604004
448,15448,15448,15449,0,-1.6544076623805313,0.7906927571132758,-2.358459911003008,-369.555481,794.856323,539.395203,1.7092351066207183,0.2206340966622573,-2.652234222167044,-423.362061,699.446899,1040.221069,-0.9560685728388392,-0.1909340118181076,0.5038550604261328,-279.347412,792.369934,1477.190186
449,15449,15449,15450,0,-1.6961355579044692,1.0866845849973603,-2.407421565619041,-370.559937,794.005066,540.372498,1.7077088816864794,0.2221765919920684,-2.652932388747223,-423.241913,699.529419,1041.709229,-0.9560518437829958,-0.190635473058312,0.5023948096908307,-278.7453,792.767944,1477.637573
450,15450,15450,15451,0,-1.898218605395886,1.3722199410308222,-2.6163740751432263,-371.549744,793.273438,541.953308,1.7041636601079406,0.2239855148631909,-2.6533831003507413,-423.194244,699.616943,1043.480103,-0.9442406430159136,-0.1913385964291495,0.5009390836786607,-278.002045,792.378052,1479.309448
451,15451,15451,15452,0,2.1287134824913854,1.441511180483256,1.4038311130221943,-372.500549,792.418884,543.284973,1.698482643752606,0.2246972166581947,-2.653878963889666,-423.205902,699.717773,1045.543091,-0.9546595906630142,-0.1885495428004312,0.4982401660300728,-277.375946,793.583374,1478.541748
452,15452,15452,15453,0,1.7289493647237304,1.1602481989804188,1.0058856923760335,-373.769775,790.929016,543.564941,1.6953723288922211,0.2236690908745823,-2.6550373283467525,-423.148682,699.809631,1047.285645,-0.9425071573754484,-0.1900185539566492,0.4977751938056157,-276.772705,793.071411,1480.205933
453,15453,15453,15454,0,1.6519863370378265,0.8634848060369352,0.9281744941665956,-374.224945,790.077881,543.470886,1.6917867180713553,0.2237041484139621,-2.655608760953093,-423.00946,699.889282,1049.062866,-0.953469065904196,-0.1880418722310982,0.4950238230387071,-276.25647,794.330566,1479.28186
454,15454,15454,15455,0,1.6493232216482716,0.5674040839253415,0.914209185861476,-375.322845,789.667786,545.236938,1.6883087098478191,0.2241527253669095,-2.656183183907238,-422.979126,699.95575,1050.855103,-0.9467197473079172,-0.1933009693669891,0.4983035399304274,-276.464294,793.946594,1480.358276
455,15455,15455,15456,0,1.6185272376211477,0.2718396310468369,0.8888777837222559,-375.760773,788.980103,543.714661,1.6808804387892782,0.227872933982475,-2.660719973222371,-422.629974,700.051697,1053.160278,-0.941657433197122,-0.188094818350755,0.4925858623644918,-274.95813,794.336304,1481.050171
456,15456,15456,15457,0,1.606083917543285,-0.023569934498736,0.8475080921833874,-373.637024,790.658447,543.696045,1.6772254643532352,0.2271751080635939,-2.661326416070399,-422.575012,700.094482,1055.024048,-0.9518105671438662,-0.1861482422205166,0.4898120204682026,-274.438171,795.555786,1480.139526
457,15457,15457,15458,0,1.6038786499449875,-0.3216309899381986,0.847539891838563,-374.560059,790.083923,544.171936,1.6824047089555043,0.2286445728948693,-2.6625756519585284,-422.147003,700.093323,1055.615356,-0.9512683820545894,-0.1850632793940067,0.4883933313852474,-273.788177,795.976257,1480.339233
458,15458,15458,15459,0,1.603287893788671,-0.6122378446569506,0.8343958094067068,-374.687195,790.231995,544.789307,1.674675424864485,0.2301363300145556,-2.661972586025178,-422.611755,700.246765,1058.138794,-0.9441437161886104,-0.1901017371305395,0.4920413944832041,-274.070404,795.552734,1481.335693
459,15459,15459,15460,0,1.6099660618045744,-0.9112714807160848,0.818849968048033,-374.520691,790.629883,545.239075,1.670878669091563,0.2310632708272443,-2.662346924211004,-422.636536,700.249329,1060.035156,-0.9516067538689006,-0.1838586479105307,0.4850262904203771,-272.757965,796.874573,1480.512939
460,15460,15460,15461,0,1.6008164112670429,-1.2081775504108638,0.8245994328542101,-375.453308,790.203857,543.57312,1.6645901994768433,0.2316575780653599,-2.6631109253870453,-422.629578,700.180908,1062.251709,-0.951003725736517,-0.1827407591887624,0.4836159532669379,-272.141724,797.297546,1480.647461
461,15461,15461,15462,0,1.670323911417974,-1.5013999963497389,0.7494443865332654,-374.18335,791.206238,546.359985,1.6632286259997902,0.2324647274659589,-2.6639339586831143,-422.56958,700.18457,1063.889771,-0.9510029735061662,-0.1822085951782647,0.4817692655828285,-271.643341,797.740784,1480.668945
462,15462,15462,15463,0,-1.7567953853960585,-1.3406807705934494,-2.124929185810157,-373.541229,791.651917,550.802856,1.6525833193555357,0.2326306441886955,-2.6629980150267034,-422.922211,700.051147,1066.603394,-0.9404127151780276,-0.1831343972285562,0.4811164948646828,-271.161407,797.377014,1481.85083
463,15463,15463,15464,0,-1.5974966699854911,-1.0467886331398744,-2.3009454026488805,-373.141296,793.07666,549.739746,1.648326068973989,0.2334115800210789,-2.664580186365181,-422.895325,700.104004,1068.567383,-0.951236516717174,-0.1805167773847102,0.4789709542439808,-270.611847,798.662292,1480.596924
464,15464,15464,15465,0,-1.6311300844792989,-0.7539843962122386,-2.2616294823296457,-373.999664,790.923157,554.21051,1.6492049117635768,0.2339849006783727,-2.665854558312589,-422.795319,700.143066,1069.983765,-0.9509533865597034,-0.1796743018406548,0.4769874098697503,-270.1091,799.098206,1480.551758
465,15465,15465,15466,0,-1.6126064859434166,-0.4555026123535314,-2.294137259833415,-373.996887,791.406616,555.298889,1.6456036741398994,0.2352089358837327,-2.665627458590964,-422.941833,700.061462,1071.925171,-0.9518102342841074,-0.1785857821814637,0.4757455963837233,-269.666321,799.607605,1480.354248
466,15466,15466,15467,0,-1.621610756392231,-0.1560407707957052,-2.307102870983213,-373.953186,790.577148,558.019531,1.6453958657034178,0.235851235353118,-2.6661194709044542,-422.990479,700.13739,1073.43335,-0.9517040361929808,-0.1780090082260903,0.474621451518681,-269.24704,800.006958,1480.201416
467,15467,15467,15468,0,-1.6220831893844418,0.1412081527184251,-2.3237453178671057,-374.797302,790.209534,559.382019,1.641165460501557,0.2373988756826359,-2.666083166372537,-423.177155,700.074402,1075.476685,-0.9515055730363812,-0.1773553202095536,0.4734073938155332,-268.823242,800.418396,1480.012939
468,15468,15468,15469,0,-1.626070501726327,0.4321855689265111,-2.327425033034651,-376.325531,788.505493,560.743713,1.638401319990793,0.2384175666621931,-2.6660627285138325,-423.291992,700.002991,1077.337524,-0.9513267940154267,-0.176547021586421,0.4723915784442712,-268.388916,800.820618,1479.806763
469,15469,15469,15470,0,-1.6428123398484744,0.7330363659135658,-2.349773349959396,-377.07962,787.753601,561.738586,1.6322492294503064,0.2391446725073053,-2.6668386651635414,-423.435333,699.932556,1079.585449,-0.952537356433404,-0.1760437559621069,0.471008936738873,-268.056091,801.351807,1479.414185
470,15470,15470,15471,0,-1.6684020422077117,1.0288432302848307,-2.3829628711304736,-378.014069,786.784973,562.473877,1.6271472251175485,0.2394566685862333,-2.6669586991227843,-423.500824,699.769897,1081.773071,-0.95299134539179,-0.1752447836830685,0.4700612718809975,-267.732361,801.777954,1479.079468
471,15471,15471,15472,0,-1.786221286918483,1.317491941223485,-2.506066137524549,-379.073792,785.808228,563.433411,1.6236140058651636,0.2418458059476863,-2.667368129675479,-423.634827,699.694092,1083.734375,-0.9421815623113547,-0.1756468279302822,0.4698197973242731,-267.27359,801.444946,1479.892334
472,15472,15472,15473,0,2.452522979664656,1.4959688294387974,1.7278822009024788,-380.139435,784.758972,564.423523,1.6195538368132016,0.2427692145318327,-2.6674539994663826,-423.784149,699.593628,1085.839233,-0.9539755684004946,-0.1736073652721656,0.4677182316964984,-267.042175,802.702026,1478.230957
473,15473,15473,15474,0,1.7448827902420228,1.2232185854256468,1.0177556339253604,-381.385345,783.538269,564.860901,1.6167206417265398,0.245613771688678,-2.6677429614202315,-423.92511,699.511597,1087.729858,-0.9436940248162454,-0.1742270772439089,0.467523869160929,-266.684875,802.351562,1478.928711
474,15474,15474,15475,0,1.6410619524996652,0.9215556425394869,0.9145298049258908,-381.731995,782.74408,563.601135,1.6146670339275435,0.2493890048034554,-2.666041272013813,-424.329773,699.353027,1089.652588,-0.9484556689946584,-0.17783507677163,0.4700112496936655,-267.162781,802.883301,1478.043335
475,15475,15475,15476,0,1.6474040861015868,0.630991786881482,0.908225646063121,-382.829651,782.15979,565.611511,1.615411768251121,0.2533912015614705,-2.6631415317009064,-424.850128,699.198059,1091.196045,-0.9556486207255884,-0.1711981177800382,0.4647367049158541,-266.170135,804.035278,1476.697266
476,15476,15476,15477,0,1.6124379113650105,0.3334452101613036,0.8892909912898004,-383.679199,780.625916,563.239929,1.6104852304226784,0.2558124693641153,-2.663274205052983,-425.060028,699.067017,1093.415039,-0.9466789130035462,-0.172224447135931,0.4646976471029166,-265.947388,803.794739,1477.114136
477,15477,15477,15478,0,1.5929601107284987,0.0444212927045598,0.8423368636159138,-381.187256,782.530273,562.156738,1.6060784536108228,0.257785470678986,-2.6638066362094257,-425.195648,698.960388,1095.574951,-0.9480533165576946,-0.1711782954195387,0.4638771901474307,-265.763611,804.25238,1476.43396
478,15478,15478,15479,0,1.6034492582533564,-0.2588903023496461,0.8422114257221869,-382.099976,782.467102,563.484985,1.603313347792485,0.2597946862720157,-2.6659853667074573,-425.141022,699.007446,1097.576782,-0.9519266558932412,-0.1747590656074727,0.4665347006346534,-266.267609,804.713135,1475.467651
479,15479,15479,15480,0,1.5951813871541325,-0.5565642975341282,0.8420480413076781,-382.656342,782.253174,563.045471,1.600222914427531,0.2616631555775784,-2.6645877539337133,-425.46817,698.794189,1099.624878,-0.962616300115614,-0.1722706930090394,0.4660287192326732,-266.199097,805.801331,1473.656982
480,15480,15480,15481,0,1.6108873957959828,-0.8466480468669124,0.8101391438768285,-381.891785,783.134766,563.668457,1.5971029701466273,0.2657895814123049,-2.665545021253477,-425.570374,698.699402,1101.661011,-0.949948715354028,-0.1690874728095971,0.4617759886573979,-265.218719,805.528076,1474.280762
481,15481,15481,15482,0,1.6117163840949886,-1.1408344836212505,0.8095854368161215,-382.683197,782.913574,563.282837,1.592990608868516,0.2689036942036348,-2.666017380462736,-425.74295,698.571533,1103.838501,-0.9506093937086147,-0.1689039398536332,0.4613244811722702,-265.160248,805.89093,1473.507568
482,15482,15482,15483,0,,,,,,,1.5889512447333864,0.2721071331646805,-2.6659068035163824,-425.987976,698.404236,1106.013184,-0.956475967021868,-0.1724138950423195,0.4645875369487918,-265.861389,806.425171,1472.206055
483,15483,15483,15484,0,,,,,,,1.585832980931359,0.2751018629033099,-2.665921365854629,-426.198456,698.26062,1108.084595,-0.9541698503109948,-0.1674545902504071,0.4609216677389767,-265.08493,806.813965,1471.598389
484,15484,15484,15485,0,,,,,,,1.5828204107659634,0.2784643867386607,-2.6658841440927508,-426.394867,698.093445,1110.123291,-0.9658157883453066,-0.1651364125631305,0.4594193658874363,-265.024323,808.02179,1469.486084
485,15485,15485,15486,0,,,,,,,1.5799592871735568,0.2815751452330747,-2.666143499270138,-426.560028,697.973083,1112.183228,-0.967170166907644,-0.1644579153798921,0.4588475358621952,-264.981934,808.449341,1468.46875
486,15486,15486,15487,0,-1.6238928526061245,-0.520283668345593,-2.2845946905668533,-381.611755,783.658264,571.612915,1.5845619570290077,0.2842017456815431,-2.667051429309042,-426.386658,697.939209,1113.221436,-0.9683719883566514,-0.1640369711772358,0.4590120015299456,-265.052521,808.827148,1467.436157
487,15487,15487,15488,0,-1.6291347596711092,-0.2219964996296619,-2.264920306316911,-383.730621,780.362427,573.613892,1.5805533947973225,0.28692868844677,-2.6669085365891005,-426.683411,697.775269,1115.436768,-0.9583724415564742,-0.1648561066328961,0.4595026872775176,-265.027832,808.427673,1467.570923
488,15488,15488,15489,0,-1.6305820860402795,0.075015104814186,-2.310731522099053,-382.512329,782.013794,575.182129,1.5789907358979844,0.2903502947826705,-2.667278853604724,-426.895844,697.744263,1117.372681,-0.9609987348485514,-0.1648158913337591,0.4596697750055165,-265.172668,808.903748,1466.309937
489,15489,15489,15490,0,-1.6339914096749042,0.3661785302216757,-2.322855257841431,-383.607666,780.99762,576.133545,1.572072506743028,0.2929602890809502,-2.6677324948173697,-427.148804,697.455139,1119.949219,-0.9624771425675134,-0.1640647323641848,0.4599073913632112,-265.308929,809.26532,1465.155273
490,15490,15490,15491,0,-1.643507423614357,0.6631353497198218,-2.3451437748500235,-384.686401,780.538208,576.543091,1.5684563029135867,0.2954222870787867,-2.6678740207248755,-427.414001,697.2901,1122.165039,-0.9752328638800314,-0.161645372761887,0.4586331142245063,-265.392334,810.526306,1462.694946
491,15491,15491,15492,0,,,,,,,1.5641879391285145,0.298351094580961,-2.668187979097447,-427.678467,697.108154,1124.462891,-0.9664722983373438,-0.1624271349840019,0.4600617080257401,-265.605072,810.128174,1462.588013
492,15492,15492,15493,0,-1.75552749687194,1.2496583889119195,-2.464339249859862,-386.658875,778.064514,577.872437,1.5583715981730832,0.3008305050175912,-2.667846539218458,-428.084351,696.878845,1126.963989,-0.9723688381365037,-0.166843829710915,0.463904787950066,-266.566101,810.612976,1460.847534
493,15493,15493,15494,0,-2.7770545362742647,1.5054518654231543,2.792035628719298,-387.650238,777.063782,578.587219,1.5578896079049953,0.3036107359331716,-2.6688497627317624,-428.140594,696.784424,1128.761475,-0.9703756299790396,-0.1618664235945693,0.4603764211750202,-265.956299,811.002197,1459.808105
494,15494,15494,15495,0,1.7875728988451292,1.2906277146467326,1.0702181264589308,-388.878387,775.958557,578.550598,1.555988009161279,0.3082814256811244,-2.669393559004042,-428.420441,696.700806,1130.766113,-0.9836963855870792,-0.1596686740034357,0.4602176651257033,-266.294922,812.17511,1457.166138
495,15495,15495,15496,0,1.7119607827459626,0.99091898536291,0.9878879531667396,-389.664154,774.818848,580.410828,1.5521873480585977,0.3078897236837913,-2.6704507290620425,-428.529602,696.601501,1133.120483,-0.9849015077372808,-0.1589592831023714,0.4604643405244547,-266.492004,812.524841,1455.769653
496,15496,15496,15497,0,1.6413253995103283,0.6985699924436486,0.9215146458144724,-390.319122,773.844299,578.142883,1.5476899348604405,0.3099142268087965,-2.67106814798918,-428.773132,696.404602,1135.462524,-0.9866630751107536,-0.157909204422244,0.4608746418077822,-266.731018,812.9021,1454.286133
497,15497,15497,15498,0,1.6127151370346318,0.4073227711003112,0.8975009734447188,-391.019012,773.113037,576.395569,1.5422134748377907,0.3117507869093203,-2.6721175670654347,-428.974518,696.195862,1137.952026,-0.9882216896859868,-0.1582508192486936,0.4616837476760985,-267.102631,813.239624,1452.77063
498,15498,15498,15499,0,1.5895369104831878,0.1122627512758203,0.8466926883550325,-388.572205,774.9776,574.528076,1.5398433823157711,0.3095392933816457,-2.6772119691163447,-428.636627,696.36853,1140.119263,-0.990711750340659,-0.1578465512725898,0.462309218505466,-267.470306,813.61908,1451.165894
499,15499,15499,15500,0,1.5992110280222538,-0.1868634199202397,0.8474275021629813,-388.634094,773.727722,575.158813,1.5330366600698648,0.3140097636041873,-2.6768495216615222,-429.120728,696.021362,1142.754028,-0.9931195873645916,-0.1567969703931428,0.4632914213645687,-267.82132,814.012756,1449.546631
500,15500,15500,15501,0,1.5943249432725473,-0.4822285496989023,0.8414769034138854,-389.981384,774.653015,574.88446,1.5308366428654547,0.3162325525522306,-2.678032097762454,-429.242035,695.909912,1144.861572,-0.9957151310688844,-0.156797672512416,0.464059743389229,-268.236145,814.391663,1447.807495
501,15501,15501,15502,0,1.5982049504862346,-0.7740741868229667,0.8231811128848128,-389.556976,775.260132,574.621094,1.5252389468450456,0.3180440372367499,-2.679128703093498,-429.449921,695.649658,1147.410889,-1.001856250112533,-0.1602145644253188,0.4687548427201316,-269.391693,814.787231,1445.764038
502,15502,15502,15503,0,,,,,,,1.5275588872275168,0.3188819959206934,-2.678901694486991,-429.480896,695.440063,1148.911255,-0.9915358668435011,-0.1568229205933049,0.4666301875359574,-268.998779,814.537903,1445.319946
503,15503,15503,15504,0,,,,,,,1.5254203941221025,0.3202827601263727,-2.680138463153707,-429.573639,695.257996,1151.025757,-1.0041559310259989,-0.1548049129057826,0.4664538266938344,-269.428528,815.64563,1442.417236
504,15504,15504,15505,0,-1.6685109400110176,-1.485284303099058,-2.206453924709197,-389.186096,775.778381,575.180969,1.513038646357049,0.3221847957981651,-2.6798959325386376,-430.227325,694.800354,1154.488159,-1.0070346113554425,-0.1538655571619289,0.4673663110710933,-269.845093,816.059448,1440.540283
505,15505,15505,15506,0,-1.567299786043589,-1.1899024971620067,-2.316461100618254,-388.835236,776.323914,574.902771,1.512419863601201,0.3242961174970583,-2.679419451212215,-430.518372,694.562805,1156.421753,-1.0096297799814298,-0.1533149940464545,0.4682438451662912,-270.310425,816.437195,1438.647217
506,15506,15506,15507,0,-1.6304731305160458,-0.8926303384560762,-2.26747911214084,-389.193817,775.751038,578.965332,1.5110395345290095,0.325973647441734,-2.679787367814665,-430.703033,694.369324,1158.480347,-1.0127832999645805,-0.1529353231249703,0.4691546748526305,-270.803528,816.845764,1436.679321
507,15507,15507,15508,0,-1.6028058201783513,-0.5989419974971717,-2.315858688697159,-388.45401,777.14093,578.977661,1.4988072066388805,0.3281723537593702,-2.680900801635912,-431.230804,693.985229,1161.982666,-1.011239068392467,-0.1519093098586197,0.471377029759671,-271.316711,816.990173,1435.03894
508,15508,15508,15509,0,-1.6265191780395558,-0.3001560199152548,-2.276089022826652,-390.847656,773.287231,581.983459,1.4940847241742805,0.3308741107243189,-2.6833936259568056,-431.313538,693.816589,1164.4021,-1.0067720784661816,-0.1515168555921691,0.4729498398662788,-271.774811,816.908875,1433.853149
509,15509,15509,15510,0,-1.6169469893092032,-0.0014898817231934,-2.3155425541548293,-390.161041,774.530396,582.074829,1.4901329506848409,0.331918844327275,-2.6843925978905743,-431.506226,693.568054,1166.769165,-1.0174672720760305,-0.1498889704329238,0.4729634958087104,-272.267334,817.871948,1430.920044
510,15510,15510,15511,0,-1.62480076900131,0.2931871292894676,-2.3294539029306107,-391.060516,773.694397,582.991943,1.485904164669067,0.3337845108838493,-2.6847654494466404,-431.768066,693.242126,1169.174072,-1.0211008013999188,-0.1492912097124585,0.4743432160473192,-272.860748,818.307251,1428.755493
511,15511,15511,15512,0,-1.6326892033232383,0.5871338048485621,-2.3282305718524503,-392.49469,771.256958,583.55426,1.4805141625536038,0.3351637501105559,-2.685515058726826,-432.055267,692.943359,1171.725952,-1.0237031067585416,-0.1484600364067218,0.4755563862975291,-273.358856,818.662659,1426.643921
512,15512,15512,15513,0,-1.665294567407359,0.879506014138083,-2.375042821224026,-392.931641,771.424622,584.439209,1.47502517009663,0.3359051709559485,-2.686862219784792,-432.267761,692.645996,1174.306152,-1.027279115799815,-0.147160777308172,0.4766497747540597,-273.905334,819.115662,1424.401367
513,15513,15513,15514,0,-1.7152439024256183,1.173362413791624,-2.4284286894498006,-394.164703,770.164978,583.939697,1.4704325865347885,0.337029399785021,-2.6872131958404277,-432.582916,692.293457,1176.781006,-1.029937703190194,-0.1454765990733514,0.4779787415301822,-274.445221,819.513489,1422.230957
514,15514,15514,15515,0,-2.141265573927275,1.45222761576981,-2.860719089545652,-395.060791,769.230652,584.59021,1.4668680572230135,0.3376813710123271,-2.6872973588738325,-432.891968,691.969971,1179.119507,-1.03474563000998,-0.1444629199127167,0.4791926373110629,-275.043854,820.061951,1419.800537
515,15515,15515,15516,0,1.8851023465462005,1.3662578418742015,1.163580053314459,-396.091461,768.117615,584.198364,1.463114373422378,0.3387931091317579,-2.68781893804587,-433.166718,691.670898,1181.479004,-1.0375283468577223,-0.1428322974450774,0.480741441764988,-275.62854,820.436218,1417.512207
516,15516,15516,15517,0,1.7588646384482955,1.0656897689882388,1.0256661993056064,-396.920441,767.14856,586.37323,1.4587315994358017,0.3399533754645162,-2.6887998037188594,-433.387726,691.357361,1183.913452,-1.0434926674220384,-0.1420372146700395,0.4810516070852749,-276.120972,821.050476,1414.87146
517,15517,15517,15518,0,1.6587269732647734,0.7758759288271322,0.9316548574912844,-397.387848,766.180481,583.489502,1.4545733164787904,0.3401127416460728,-2.6912279871577143,-433.432129,691.148804,1186.318848,-1.0466113582829035,-0.1408318833849676,0.4827566521235577,-276.781006,821.457764,1412.522339
518,15518,15518,15519,0,1.6284316564476722,0.4829737632712872,0.9055005788657332,-398.557251,765.187378,581.378479,1.448307537037432,0.3401942830652787,-2.692416616962766,-433.708221,690.794128,1189.053223,-1.048032800284264,-0.1376951395687996,0.4853830157416895,-277.440399,821.770386,1410.324097
519,15519,15519,15520,0,1.598831259654921,0.1904438631608653,0.8549014904767344,-396.408569,766.627502,578.924805,1.442228683576542,0.341488095184935,-2.6928893336997253,-434.054199,690.349182,1191.713257,-1.0515183031082869,-0.1365573031516901,0.4859327136689323,-277.980042,822.267334,1407.807007
520,15520,15520,15521,0,1.6090359798200358,-0.1063731584948271,0.8481753651886388,-397.03302,766.818176,579.532104,1.4380085962340203,0.3419340452418505,-2.693763902324111,-434.276947,689.993408,1194.139038,-1.0557024889800384,-0.1352007198627574,0.4876062116666685,-278.65451,822.724121,1405.218628
521,15521,15521,15522,0,1.6043448284429265,-0.4045590656144712,0.8376001463886283,-397.19635,766.857788,578.554382,1.4339155426988703,0.3424855686207111,-2.6951504313525074,-434.439606,689.698486,1196.583008,-1.05991880760259,-0.1325504438316106,0.4885011743283443,-279.188751,823.293945,1402.58374
522,15522,15522,15523,0,,,,,,,1.4288718430067764,0.3425036703612492,-2.696541609575778,-434.630768,689.349854,1199.15625,-1.0641808137727946,-0.1296713345681947,0.4899298680555738,-279.767059,823.819336,1399.963623
523,15523,15523,15524,0,,,,,,,1.4236658907859303,0.3433869134191434,-2.696563452992387,-434.987549,688.884644,1201.745972,-1.0725444696385051,-0.1325383668565613,0.4954557800104537,-281.225494,824.328247,1396.846191
524,15524,15524,15525,0,,,,,,,1.418494163017446,0.3438846915144997,-2.697304041225106,-435.292755,688.469421,1204.333496,-1.0731900547854427,-0.1262116419385186,0.4930606962478441,-281.069397,824.83197,1394.462524
525,15525,15525,15526,0,-2.877950354751245,-1.550392355527769,-0.9913067060558974,-396.453918,767.9776,577.638794,1.413917084222975,0.3441849588554153,-2.6989830733325397,-435.474487,688.160095,1206.841309,-1.0770890855346866,-0.1239192079739383,0.4943784762469003,-281.677673,825.331299,1391.747925
526,15526,15526,15527,0,-1.6423500930403003,-1.2694829857392118,-2.231334039643611,-396.740417,767.644348,577.647278,1.4090648820000875,0.3444284844015659,-2.6997940856886338,-435.762451,687.751221,1209.388062,-1.0839810019790073,-0.1242263747935656,0.4940270408000468,-282.24118,826.055542,1388.597778
527,15527,15527,15528,0,-1.61830787651991,-0.9906622334492494,-2.260322132557739,-395.896057,767.728516,579.815857,1.3966779911929497,0.3461994774630646,-2.699778424873932,-436.446533,686.992493,1212.922363,-1.0872792339019983,-0.1205026005014004,0.4950653276099003,-282.753937,826.562012,1385.955811
528,15528,15528,15529,0,-1.6315100343372055,-0.6805064162903298,-2.259735238296088,-397.378937,766.795532,581.046448,1.391004304378518,0.3457392934829733,-2.701325657441512,-436.606689,686.576538,1215.56189,-1.0890984805589343,-0.1194297569427577,0.4961138223352221,-283.460754,826.972168,1383.287354
529,15529,15529,15530,0,-1.6200754633436854,-0.3849357384345963,-2.2856348688570853,-397.349701,767.100403,581.364868,1.384773486243678,0.3445653485221003,-2.7037047691725387,-436.69046,686.190491,1218.271606,-1.0963237712489458,-0.1145741237710355,0.496890270124669,-283.906586,827.766602,1380.136353
530,15530,15530,15531,0,-1.6241964285888704,-0.0864153345892761,-2.3092214982439,-396.97583,766.823547,582.515747,1.375810636637708,0.3430371600099343,-2.7062955403965616,-436.738983,685.629395,1221.242065,-1.1007893136696494,-0.1130474384794635,0.4973358767779288,-284.477356,828.335388,1377.148315
531,15531,15531,15532,0,-1.6237153971890708,0.2105775354688754,-2.313266497548568,-398.344757,765.528381,582.653992,1.3740926218601943,0.3456093508461501,-2.704158479919855,-437.452484,685.170105,1223.464844,-1.1052191279946573,-0.1112564516660934,0.498518007586813,-285.130249,828.835144,1374.112305
532,15532,15532,15533,0,-1.6266141597946826,0.5092847482870563,-2.326009579234135,-399.294281,764.498108,582.100281,1.370252042917247,0.3451565289090595,-2.7051602298717445,-437.691315,684.784363,1225.878784,-1.111139129865405,-0.1093136381131241,0.4994737851123026,-285.750641,829.46521,1370.889771
533,15533,15533,15534,0,-1.6524695876381723,0.7923212318470371,-2.35801237699274,-400.061188,763.814331,583.126099,1.3664976006411749,0.3456718747085126,-2.705591819763101,-438.025848,684.361328,1228.268188,-1.1159197534166838,-0.1073623951852524,0.4991507254603124,-286.259796,830.153748,1367.779663
534,15534,15534,15535,0,-1.6776378445060376,1.0888137508976077,-2.3863820538983505,-401.48053,762.376465,582.009827,1.368804631452138,0.3498703885029521,-2.6975506513743146,-439.285492,683.760925,1229.979126,-1.1165702264966535,-0.1055073180100583,0.4999507167689636,-286.813293,830.536865,1365.102539
535,15535,15535,15536,0,-1.8601611253911143,1.3777930934256304,-2.575289111494888,-402.394073,761.487671,582.035828,1.3613886629424845,0.346481955330052,-2.70053252996927,-439.253998,683.291382,1232.729614,-1.1246912697691205,-0.1093073646160938,0.5050710384482529,-288.210022,831.002319,1361.65979
